miR-15b
miR-150-5p
miR-21-5p
miR-30e-5p
miR-23a
miR-20b
miR-150-5p
miR-21-5p 
miR-210-3p
miR-324-3p
miR-146a
miR-140-5p
miR-760 
miR-125b
miR-135a
miR-134
miR-138
miR-423-3p
miR-100
miR-135b
miR-203
miR-660 
miR-31-5p
miR-7-1-3p
miR-15b
miR-20a-5p
miR-23a
miR-223
miR-21
miR-23b
miR-27b
miR-124
miR-128
miR-145
miR-146a
miR-155
miR-326
miR-340
miR-22
miR-210
miR-15a
miR-15b
miR-16
miR-20b
miR-93
miR-140-5p
